,Date,ACB,MWG,MSN,BID,VRE,POW,PLX,HPG,VNM,VHM,TCB,HDB,VIB,VCB,VJC
12744,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13440,14050.0,66980,110300
12745,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13440,14050.0,66980,108000
12746,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13440,14390.0,67650,110300
12747,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13440,14390.0,67650,108000
12748,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13440,14390.0,66980,110300
12749,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13440,14390.0,66980,108000
12750,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13490,14050.0,67650,110300
12751,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13490,14050.0,67650,108000
12752,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13490,14050.0,66980,110300
12753,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13490,14050.0,66980,108000
12754,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13490,14390.0,67650,110300
12755,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13490,14390.0,67650,108000
12756,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13490,14390.0,66980,110300
12757,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,25650,13490,14390.0,66980,108000
12758,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14050.0,67650,110300
12759,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14050.0,67650,108000
12760,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14050.0,66980,110300
12761,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14050.0,66980,108000
12762,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14390.0,67650,110300
12763,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14390.0,67650,108000
12764,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14390.0,66980,110300
12765,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13440,14390.0,66980,108000
12766,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14050.0,67650,110300
12767,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14050.0,67650,108000
12768,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14050.0,66980,110300
12769,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14050.0,66980,108000
12770,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14390.0,67650,110300
12771,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14390.0,67650,108000
12772,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14390.0,66980,110300
12773,2022-12-27,18420,43380,92900,35500,25800,10650,29780,18250,73580,47500,26300,13490,14390.0,66980,108000
12774,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,67650,110300
12775,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,67650,108000
12776,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,66980,110300
12777,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,66980,108000
12778,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,67650,110300
12779,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,67650,108000
12780,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,66980,110300
12781,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,66980,108000
12782,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,67650,110300
12783,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,67650,108000
12784,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,66980,110300
12785,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,66980,108000
12786,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,67650,110300
12787,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,67650,108000
12788,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,66980,110300
12789,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,66980,108000
12790,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,67650,110300
12791,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,67650,108000
12792,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,66980,110300
12793,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,66980,108000
12794,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,67650,110300
12795,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,67650,108000
12796,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,66980,110300
12797,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,66980,108000
12798,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,67650,110300
12799,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,67650,108000
12800,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,66980,110300
12801,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,66980,108000
12802,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,67650,110300
12803,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,67650,108000
12804,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,66980,110300
12805,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,66980,108000
12806,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,67650,110300
12807,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,67650,108000
12808,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,66980,110300
12809,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,66980,108000
12810,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,67650,110300
12811,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,67650,108000
12812,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,66980,110300
12813,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,66980,108000
12814,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,67650,110300
12815,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,67650,108000
12816,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,66980,110300
12817,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,66980,108000
12818,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,67650,110300
12819,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,67650,108000
12820,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,66980,110300
12821,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,66980,108000
12822,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,67650,110300
12823,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,67650,108000
12824,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,66980,110300
12825,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,66980,108000
12826,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,67650,110300
12827,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,67650,108000
12828,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,66980,110300
12829,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,66980,108000
12830,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,67650,110300
12831,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,67650,108000
12832,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,66980,110300
12833,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,66980,108000
12834,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,67650,110300
12835,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,67650,108000
12836,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,66980,110300
12837,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,66980,108000
12838,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,67650,110300
12839,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,67650,108000
12840,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,66980,110300
12841,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14050.0,66980,108000
12842,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,67650,110300
12843,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,67650,108000
12844,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,66980,110300
12845,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13440,14390.0,66980,108000
12846,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,67650,110300
12847,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,67650,108000
12848,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,66980,110300
12849,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14050.0,66980,108000
12850,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,67650,110300
12851,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,67650,108000
12852,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,66980,110300
12853,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,25650,13490,14390.0,66980,108000
12854,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,67650,110300
12855,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,67650,108000
12856,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,66980,110300
12857,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14050.0,66980,108000
12858,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,67650,110300
12859,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,67650,108000
12860,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,66980,110300
12861,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13440,14390.0,66980,108000
12862,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,67650,110300
12863,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,67650,108000
12864,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,66980,110300
12865,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14050.0,66980,108000
12866,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,67650,110300
12867,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,67650,108000
12868,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,66980,110300
12869,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,45700,26300,13490,14390.0,66980,108000
12870,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,67650,110300
12871,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,67650,108000
12872,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,66980,110300
12873,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14050.0,66980,108000
12874,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,67650,110300
12875,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,67650,108000
12876,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,66980,110300
12877,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13440,14390.0,66980,108000
12878,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,67650,110300
12879,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,67650,108000
12880,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,66980,110300
12881,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14050.0,66980,108000
12882,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,67650,110300
12883,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,67650,108000
12884,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,66980,110300
12885,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,25650,13490,14390.0,66980,108000
12886,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,67650,110300
12887,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,67650,108000
12888,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,66980,110300
12889,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14050.0,66980,108000
12890,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,67650,110300
12891,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,67650,108000
12892,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,66980,110300
12893,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13440,14390.0,66980,108000
12894,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,67650,110300
12895,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,67650,108000
12896,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,66980,110300
12897,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14050.0,66980,108000
12898,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,67650,110300
12899,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,67650,108000
12900,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,66980,110300
12901,2022-12-27,18420,43380,92900,35500,25800,10650,30070,17400,73580,47500,26300,13490,14390.0,66980,108000
12902,2022-12-27,18420,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14050.0,67650,110300
12903,2022-12-27,18420,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14050.0,67650,108000
12904,2022-12-27,18420,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14050.0,66980,110300
12905,2022-12-27,18420,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14050.0,66980,108000
12906,2022-12-27,18420,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14390.0,67650,110300
12907,2022-12-27,18420,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14390.0,67650,108000
12908,2022-12-27,18420,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14390.0,66980,110300
12909,2022-12-27,18420,43380,92900,35500,25800,10650,30070,18250,73580,45700,25650,13440,14390.0,66980,108000
